Dataset,Metric,Value,Model
medqa_4options_g2b,acc_stderr,0.022039775660119294,CohereForAI-c4ai-command-r-plus
medqa_4options_g2b,acc_norm,0.5610236220472441,CohereForAI-c4ai-command-r-plus
medqa_4options_g2b,acc_norm_stderr,0.022039775660119294,CohereForAI-c4ai-command-r-plus
medqa_4options_orig_filtered,acc,0.6043307086614174,CohereForAI-c4ai-command-r-plus
medqa_4options_orig_filtered,acc_stderr,0.021716984655904364,CohereForAI-c4ai-command-r-plus
medqa_4options_orig_filtered,acc_norm,0.6043307086614174,CohereForAI-c4ai-command-r-plus
medqa_4options_orig_filtered,acc_norm_stderr,0.021716984655904364,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_b2g,acc,0.7321428571428571,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_b2g,acc_stderr,0.05971290310957635,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_g2b,acc,0.6785714285714286,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_g2b,acc_stderr,0.0629736228905634,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_orig_filtered,acc,0.7321428571428571,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_orig_filtered,acc_stderr,0.05971290310957636,CohereForAI-c4ai-command-r-plus
b4b,acc,0.6785428342674139,CohereForAI-c4ai-command-r-plus
b4b,acc_stderr,0.11397855980765927,CohereForAI-c4ai-command-r-plus
b4b,acc_norm,0.6772990886495444,CohereForAI-c4ai-command-r-plus
b4b,acc_norm_stderr,0.013250146499520306,CohereForAI-c4ai-command-r-plus
b4bqa,acc,0.8493303571428571,CohereForAI-c4ai-command-r-plus
b4bqa,acc_stderr,0.00845285482249418,CohereForAI-c4ai-command-r-plus
b4bqa,acc_norm,0.8493303571428571,CohereForAI-c4ai-command-r-plus
b4bqa,acc_norm_stderr,0.00845285482249418,CohereForAI-c4ai-command-r-plus
medmcqa_b2g,acc,0.6031746031746031,CohereForAI-c4ai-command-r-plus
medmcqa_b2g,acc_stderr,0.021814098039567225,CohereForAI-c4ai-command-r-plus
medmcqa_b2g,acc_norm,0.6031746031746031,CohereForAI-c4ai-command-r-plus
medmcqa_b2g,acc_norm_stderr,0.021814098039567225,CohereForAI-c4ai-command-r-plus
medmcqa_g2b,acc,0.47023809523809523,CohereForAI-c4ai-command-r-plus
medmcqa_g2b,acc_stderr,0.02225436848240317,CohereForAI-c4ai-command-r-plus
medmcqa_g2b,acc_norm,0.47023809523809523,CohereForAI-c4ai-command-r-plus
medmcqa_g2b,acc_norm_stderr,0.02225436848240317,CohereForAI-c4ai-command-r-plus
medmcqa_orig_filtered,acc,0.6111111111111112,CohereForAI-c4ai-command-r-plus
medmcqa_orig_filtered,acc_stderr,0.021736462434817437,CohereForAI-c4ai-command-r-plus
medmcqa_orig_filtered,acc_norm,0.6111111111111112,CohereForAI-c4ai-command-r-plus
medmcqa_orig_filtered,acc_norm_stderr,0.021736462434817437,CohereForAI-c4ai-command-r-plus
medqa_4options_b2g,acc,0.6043307086614174,CohereForAI-c4ai-command-r-plus
medqa_4options_b2g,acc_stderr,0.02171698465590436,CohereForAI-c4ai-command-r-plus
medqa_4options_b2g,acc_norm,0.6043307086614174,CohereForAI-c4ai-command-r-plus
medqa_4options_b2g,acc_norm_stderr,0.02171698465590436,CohereForAI-c4ai-command-r-plus
medqa_4options_g2b,acc,0.5610236220472441,CohereForAI-c4ai-command-r-plus
medqa_4options_g2b,acc_stderr,0.022039775660119294,CohereForAI-c4ai-command-r-plus
medqa_4options_g2b,acc_norm,0.5610236220472441,CohereForAI-c4ai-command-r-plus
medqa_4options_g2b,acc_norm_stderr,0.022039775660119294,CohereForAI-c4ai-command-r-plus
medqa_4options_orig_filtered,acc,0.6043307086614174,CohereForAI-c4ai-command-r-plus
medqa_4options_orig_filtered,acc_stderr,0.021716984655904364,CohereForAI-c4ai-command-r-plus
medqa_4options_orig_filtered,acc_norm,0.6043307086614174,CohereForAI-c4ai-command-r-plus
medqa_4options_orig_filtered,acc_norm_stderr,0.021716984655904364,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_b2g,acc,0.7321428571428571,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_b2g,acc_stderr,0.05971290310957635,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_g2b,acc,0.6785714285714286,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_g2b,acc_stderr,0.0629736228905634,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_orig_filtered,acc,0.7321428571428571,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_orig_filtered,acc_stderr,0.05971290310957636,CohereForAI-c4ai-command-r-plus
b4b,acc,0.6076861489191353,CohereForAI-aya-23-35B
b4b,acc_stderr,0.11578964997694995,CohereForAI-aya-23-35B
b4b,acc_norm,0.6114333057166529,CohereForAI-aya-23-35B
b4b,acc_norm_stderr,0.013310268784265942,CohereForAI-aya-23-35B
b4bqa,acc,0.7862723214285714,CohereForAI-aya-23-35B
b4bqa,acc_stderr,0.009686549124354007,CohereForAI-aya-23-35B
b4bqa,acc_norm,0.7862723214285714,CohereForAI-aya-23-35B
b4bqa,acc_norm_stderr,0.009686549124354007,CohereForAI-aya-23-35B
medmcqa_b2g,acc,0.5456349206349206,CohereForAI-aya-23-35B
medmcqa_b2g,acc_stderr,0.02220084778075347,CohereForAI-aya-23-35B
medmcqa_b2g,acc_norm,0.5456349206349206,CohereForAI-aya-23-35B
medmcqa_b2g,acc_norm_stderr,0.02220084778075347,CohereForAI-aya-23-35B
medmcqa_g2b,acc,0.45634920634920634,CohereForAI-aya-23-35B
medmcqa_g2b,acc_stderr,0.022208778386099828,CohereForAI-aya-23-35B
medmcqa_g2b,acc_norm,0.45634920634920634,CohereForAI-aya-23-35B
medmcqa_g2b,acc_norm_stderr,0.022208778386099828,CohereForAI-aya-23-35B
medmcqa_orig_filtered,acc,0.5436507936507936,CohereForAI-aya-23-35B
medmcqa_orig_filtered,acc_stderr,0.022208778386099828,CohereForAI-aya-23-35B
medmcqa_orig_filtered,acc_norm,0.5436507936507936,CohereForAI-aya-23-35B
medmcqa_orig_filtered,acc_norm_stderr,0.022208778386099828,CohereForAI-aya-23-35B
medqa_4options_b2g,acc,0.5137795275590551,CohereForAI-aya-23-35B
medqa_4options_b2g,acc_stderr,0.022197345320790814,CohereForAI-aya-23-35B
medqa_4options_b2g,acc_norm,0.5137795275590551,CohereForAI-aya-23-35B
medqa_4options_b2g,acc_norm_stderr,0.022197345320790814,CohereForAI-aya-23-35B
medqa_4options_g2b,acc,0.47244094488188976,CohereForAI-aya-23-35B
medqa_4options_g2b,acc_stderr,0.022172023280100768,CohereForAI-aya-23-35B
medqa_4options_g2b,acc_norm,0.47244094488188976,CohereForAI-aya-23-35B
medqa_4options_g2b,acc_norm_stderr,0.022172023280100768,CohereForAI-aya-23-35B
medqa_4options_orig_filtered,acc,0.5177165354330708,CohereForAI-aya-23-35B
medqa_4options_orig_filtered,acc_stderr,0.022191835500120265,CohereForAI-aya-23-35B
medqa_4options_orig_filtered,acc_norm,0.5177165354330708,CohereForAI-aya-23-35B
medqa_4options_orig_filtered,acc_norm_stderr,0.022191835500120265,CohereForAI-aya-23-35B
mmlu_professional_medicine_b2g,acc,0.5,CohereForAI-aya-23-35B
mmlu_professional_medicine_b2g,acc_stderr,0.06741998624632421,CohereForAI-aya-23-35B
mmlu_professional_medicine_g2b,acc,0.5,CohereForAI-aya-23-35B
mmlu_professional_medicine_g2b,acc_stderr,0.06741998624632421,CohereForAI-aya-23-35B
mmlu_professional_medicine_orig_filtered,acc,0.5,CohereForAI-aya-23-35B
mmlu_professional_medicine_orig_filtered,acc_stderr,0.06741998624632421,CohereForAI-aya-23-35B
b4b,acc,0.6076861489191353,CohereForAI-aya-23-35B
b4b,acc_stderr,0.11578964997694995,CohereForAI-aya-23-35B
b4b,acc_norm,0.6114333057166529,CohereForAI-aya-23-35B
b4b,acc_norm_stderr,0.013310268784265942,CohereForAI-aya-23-35B
b4bqa,acc,0.7862723214285714,CohereForAI-aya-23-35B
b4bqa,acc_stderr,0.009686549124354007,CohereForAI-aya-23-35B
b4bqa,acc_norm,0.7862723214285714,CohereForAI-aya-23-35B
b4bqa,acc_norm_stderr,0.009686549124354007,CohereForAI-aya-23-35B
medmcqa_b2g,acc,0.5456349206349206,CohereForAI-aya-23-35B
medmcqa_b2g,acc_stderr,0.02220084778075347,CohereForAI-aya-23-35B
medmcqa_b2g,acc_norm,0.5456349206349206,CohereForAI-aya-23-35B
medmcqa_b2g,acc_norm_stderr,0.02220084778075347,CohereForAI-aya-23-35B
medmcqa_g2b,acc,0.45634920634920634,CohereForAI-aya-23-35B
medmcqa_g2b,acc_stderr,0.022208778386099828,CohereForAI-aya-23-35B
medmcqa_g2b,acc_norm,0.45634920634920634,CohereForAI-aya-23-35B
medmcqa_g2b,acc_norm_stderr,0.022208778386099828,CohereForAI-aya-23-35B
medmcqa_orig_filtered,acc,0.5436507936507936,CohereForAI-aya-23-35B
medmcqa_orig_filtered,acc_stderr,0.022208778386099828,CohereForAI-aya-23-35B
medmcqa_orig_filtered,acc_norm,0.5436507936507936,CohereForAI-aya-23-35B
medmcqa_orig_filtered,acc_norm_stderr,0.022208778386099828,CohereForAI-aya-23-35B
medqa_4options_b2g,acc,0.5137795275590551,CohereForAI-aya-23-35B
medqa_4options_b2g,acc_stderr,0.022197345320790814,CohereForAI-aya-23-35B
medqa_4options_b2g,acc_norm,0.5137795275590551,CohereForAI-aya-23-35B
medqa_4options_b2g,acc_norm_stderr,0.022197345320790814,CohereForAI-aya-23-35B
medqa_4options_g2b,acc,0.47244094488188976,CohereForAI-aya-23-35B
medqa_4options_g2b,acc_stderr,0.022172023280100768,CohereForAI-aya-23-35B
medqa_4options_g2b,acc_norm,0.47244094488188976,CohereForAI-aya-23-35B
medqa_4options_g2b,acc_norm_stderr,0.022172023280100768,CohereForAI-aya-23-35B
medqa_4options_orig_filtered,acc,0.5177165354330708,CohereForAI-aya-23-35B
medqa_4options_orig_filtered,acc_stderr,0.022191835500120265,CohereForAI-aya-23-35B
medqa_4options_orig_filtered,acc_norm,0.5177165354330708,CohereForAI-aya-23-35B
medqa_4options_orig_filtered,acc_norm_stderr,0.022191835500120265,CohereForAI-aya-23-35B
mmlu_professional_medicine_b2g,acc,0.5,CohereForAI-aya-23-35B
mmlu_professional_medicine_b2g,acc_stderr,0.06741998624632421,CohereForAI-aya-23-35B
mmlu_professional_medicine_g2b,acc,0.5,CohereForAI-aya-23-35B
mmlu_professional_medicine_g2b,acc_stderr,0.06741998624632421,CohereForAI-aya-23-35B
mmlu_professional_medicine_orig_filtered,acc,0.5,CohereForAI-aya-23-35B
mmlu_professional_medicine_orig_filtered,acc_stderr,0.06741998624632421,CohereForAI-aya-23-35B
b4b,acc,0.6076861489191353,CohereForAI-aya-23-35B
b4b,acc_stderr,0.11578964997694995,CohereForAI-aya-23-35B
b4b,acc_norm,0.6114333057166529,CohereForAI-aya-23-35B
b4b,acc_norm_stderr,0.013310268784265942,CohereForAI-aya-23-35B
b4bqa,acc,0.7862723214285714,CohereForAI-aya-23-35B
b4bqa,acc_stderr,0.009686549124354007,CohereForAI-aya-23-35B
b4bqa,acc_norm,0.7862723214285714,CohereForAI-aya-23-35B
b4bqa,acc_norm_stderr,0.009686549124354007,CohereForAI-aya-23-35B
medmcqa_b2g,acc,0.5456349206349206,CohereForAI-aya-23-35B
medmcqa_b2g,acc_stderr,0.02220084778075347,CohereForAI-aya-23-35B
medmcqa_b2g,acc_norm,0.5456349206349206,CohereForAI-aya-23-35B
medmcqa_b2g,acc_norm_stderr,0.02220084778075347,CohereForAI-aya-23-35B
medmcqa_g2b,acc,0.45634920634920634,CohereForAI-aya-23-35B
medmcqa_g2b,acc_stderr,0.022208778386099828,CohereForAI-aya-23-35B
medmcqa_g2b,acc_norm,0.45634920634920634,CohereForAI-aya-23-35B
medmcqa_g2b,acc_norm_stderr,0.022208778386099828,CohereForAI-aya-23-35B
medmcqa_orig_filtered,acc,0.5436507936507936,CohereForAI-aya-23-35B
medmcqa_orig_filtered,acc_stderr,0.022208778386099828,CohereForAI-aya-23-35B
medmcqa_orig_filtered,acc_norm,0.5436507936507936,CohereForAI-aya-23-35B
medmcqa_orig_filtered,acc_norm_stderr,0.022208778386099828,CohereForAI-aya-23-35B
medqa_4options_b2g,acc,0.5137795275590551,CohereForAI-aya-23-35B
medqa_4options_b2g,acc_stderr,0.022197345320790814,CohereForAI-aya-23-35B
medqa_4options_b2g,acc_norm,0.5137795275590551,CohereForAI-aya-23-35B
medqa_4options_b2g,acc_norm_stderr,0.022197345320790814,CohereForAI-aya-23-35B
medqa_4options_g2b,acc,0.47244094488188976,CohereForAI-aya-23-35B
medqa_4options_g2b,acc_stderr,0.022172023280100768,CohereForAI-aya-23-35B
medqa_4options_g2b,acc_norm,0.47244094488188976,CohereForAI-aya-23-35B
medqa_4options_g2b,acc_norm_stderr,0.022172023280100768,CohereForAI-aya-23-35B
medqa_4options_orig_filtered,acc,0.5177165354330708,CohereForAI-aya-23-35B
medqa_4options_orig_filtered,acc_stderr,0.022191835500120265,CohereForAI-aya-23-35B
medqa_4options_orig_filtered,acc_norm,0.5177165354330708,CohereForAI-aya-23-35B
medqa_4options_orig_filtered,acc_norm_stderr,0.022191835500120265,CohereForAI-aya-23-35B
mmlu_professional_medicine_b2g,acc,0.5,CohereForAI-aya-23-35B
mmlu_professional_medicine_b2g,acc_stderr,0.06741998624632421,CohereForAI-aya-23-35B
mmlu_professional_medicine_g2b,acc,0.5,CohereForAI-aya-23-35B
mmlu_professional_medicine_g2b,acc_stderr,0.06741998624632421,CohereForAI-aya-23-35B
mmlu_professional_medicine_orig_filtered,acc,0.5,CohereForAI-aya-23-35B
mmlu_professional_medicine_orig_filtered,acc_stderr,0.06741998624632421,CohereForAI-aya-23-35B
